"sep=	"
Shimmer_BFED_Timestamp_Unix_CAL	Shimmer_BFED_Accel_LN_X_CAL	Shimmer_BFED_Accel_LN_Y_CAL	Shimmer_BFED_Accel_LN_Z_CAL	Shimmer_BFED_Accel_WR_X_CAL	Shimmer_BFED_Accel_WR_Y_CAL	Shimmer_BFED_Accel_WR_Z_CAL	Shimmer_BFED_Gyro_X_CAL	Shimmer_BFED_Gyro_Y_CAL	Shimmer_BFED_Gyro_Z_CAL	Shimmer_BFED_Pressure_BMP180_CAL	Shimmer_BFED_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	kPa	Degrees Celsius	
1512129073625.52	-9.49397590361446	-0.27710843373494	1.26506024096386	-9.66278356836297	-0.412017167381974	0.765174739423666	0.564885496183206	-1.40458015267176	13.618320610687	102.42788620301	26.9098182449714	
1512129073629.43	-9.46987951807229	-0.397590361445783	1.24096385542169	-9.8295524218271	-0.510116492949111	0.784794604537094	0.351145038167939	-1.14503816793893	14.1221374045802	102.42788620301	26.9098182449714	
1512129073633.33	-9.50602409638554	-0.493975903614458	1.1566265060241	-9.73145309625996	-0.598405885959534	0.784794604537094	0.473282442748092	-0.564885496183206	13.2519083969466	102.42788620301	26.9098182449714	
1512129073637.24	-9.49397590361446	-0.506024096385542	1.07228915662651	-9.80993255671367	-0.706315144083384	0.814224402207235	0.687022900763359	-0.152671755725191	13.5114503816794	102.42788620301	26.9098182449714	
1512129073641.14	-9.50602409638554	-0.542168674698795	0.91566265060241	-9.64316370324954	-0.765174739423666	0.647455548743102	0.702290076335878	-0.0305343511450382	14.4274809160305	102.42788620301	26.9098182449714	
1512129073645.05	-9.50602409638554	-0.518072289156627	0.734939759036145	-9.7608828939301	-0.794604537093807	0.431637032495402	0.717557251908397	0.16793893129771	13.587786259542	102.42788620301	26.9098182449714	
1512129073648.96	-9.45783132530121	-0.566265060240964	0.662650602409639	-9.71183323114654	-0.735744941753525	0.392397302268547	1.06870229007634	0.244274809160305	14.5496183206107	102.421975595134	26.9098182449714	
1512129073652.86	-9.43373493975904	-0.650602409638554	0.662650602409639	-9.67259350091968	-0.833844267320662	0.29429797670141	1.3587786259542	0.396946564885496	16.1068702290076	102.421975595134	26.9098182449714	
1512129073656.77	-9.3855421686747	-0.626506024096386	0.662650602409639	-9.56468424279583	-0.873083997547517	0.235438381361128	1.52671755725191	0.33587786259542	17.1908396946565	102.421975595134	26.9098182449714	
1512129073660.68	-9.3855421686747	-0.530120481927711	0.686746987951807	-9.6137339055794	-0.853464132434089	0.29429797670141	1.93893129770992	0.458015267175573	20.5190839694656	102.424930898688	26.9098182449714	
1512129073664.58	-9.32530120481928	-0.445783132530121	0.698795180722892	-9.59411404046597	-0.706315144083384	0.255058246474555	2.0763358778626	0.50381679389313	22.4885496183206	102.424930898688	26.9098182449714	
1512129073668.49	-9.36144578313253	-0.27710843373494	0.734939759036145	-9.6824034334764	-0.676885346413243	0.362967504598406	1.69465648854962	0.198473282442748	22.2900763358779	102.424930898688	26.9098182449714	
1512129073672.39	-9.3855421686747	-0.27710843373494	0.734939759036145	-9.58430410790926	-0.549356223175966	0.343347639484979	1.6793893129771	0.290076335877863	23.5267175572519	102.430841508102	26.9098182449714	
1512129073676.3	-9.50602409638554	-0.180722891566265	0.746987951807229	-9.63335377069283	-0.48068669527897	0.392397302268547	1.93893129770992	0.396946564885496	24.6259541984733	102.430841508102	26.9098182449714	
1512129073680.21	-9.5421686746988	-0.168674698795181	0.771084337349398	-9.65297363580625	-0.451256897608829	0.333537706928265	1.55725190839695	0.351145038167939	23.9083969465649	102.430841508102	26.9098182449714	
1512129073684.11	-9.56626506024096	-0.192771084337349	0.807228915662651	-9.69221336603311	-0.461066830165543	0.461066830165543	1.20610687022901	0.259541984732824	23.4045801526718	102.42788620301	26.9098182449714	
1512129073688.02	-9.53012048192771	-0.228915662650602	0.855421686746988	-9.62354383813611	-0.313917841814837	0.461066830165543	0.83969465648855	0.305343511450382	23.8167938931298	102.42788620301	26.9098182449714	
1512129073691.93	-9.46987951807229	-0.253012048192771	0.855421686746988	-9.5450643776824	-0.441446965052115	0.529736358062538	0.687022900763359	0.396946564885496	21.5572519083969	102.42788620301	26.9098182449714	
1512129073695.83	-9.43373493975904	-0.168674698795181	0.855421686746988	-9.67259350091968	-0.392397302268547	0.451256897608829	0.732824427480916	0.33587786259542	20.9007633587786	102.42788620301	26.9098182449714	
1512129073699.74	-9.40963855421687	-0.325301204819277	0.867469879518072	-9.63335377069283	-0.500306560392397	0.470876762722256	0.366412213740458	0.320610687022901	19.0992366412214	102.42788620301	26.9098182449714	
