dateTime,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,bodySurface_temp,ambient_temp,hr_raw,hr,remarks
2023-03-13 12:39:05.875,-0.02221680,0.00268563,-0.96069336,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:05.914,-0.02246094,0.00903348,-0.96118164,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:05.953,-0.02856445,0.00341807,-0.95751953,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:05.992,-0.02465820,0.00854518,-0.96484375,0.00000000,0.79348125,0.85451827,,,,,
2023-03-13 12:39:06.031,-0.02612305,0.00463881,-0.96606445,-0.06103516,0.85451827,0.67140721,,,,,
2023-03-13 12:39:06.070,-0.02270508,0.00708029,-0.96948242,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:06.109,-0.02758789,0.00830103,-0.95703125,-0.12207031,0.73244423,0.91555528,,,,,
2023-03-13 12:39:06.148,-0.02343750,0.00341807,-0.96044922,-0.06103516,0.79348125,0.91555528,,,,,
2023-03-13 12:39:06.187,-0.01757812,0.00708029,-0.96337891,-0.12207031,0.79348125,0.79348125,,,,,
2023-03-13 12:39:06.226,-0.02124023,0.00512711,-0.96118164,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:06.265,-0.02368164,0.00537126,-0.96191406,0.00000000,0.85451827,0.91555528,,,,,
2023-03-13 12:39:06.304,-0.02636719,0.00268563,-0.96118164,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:06.343,-0.02392578,0.00146489,-0.95971680,-0.12207031,0.79348125,0.91555528,,,,,
2023-03-13 12:39:06.382,-0.02441406,0.00634785,-0.96337891,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:06.421,-0.02709961,0.00341807,-0.96557617,0.00000000,0.73244423,0.79348125,,,,,
2023-03-13 12:39:06.460,-0.02172852,0.00585955,-0.96044922,-0.12207031,0.79348125,0.85451827,,,,,
2023-03-13 12:39:06.500,-0.02050781,0.00805689,-0.96337891,0.00000000,0.91555528,0.79348125,,,,,
2023-03-13 12:39:06.539,-0.02026367,0.00952177,-0.96752930,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:06.578,-0.02465820,-0.00219727,-0.96044922,-0.12207031,0.73244423,0.85451827,,,,,
2023-03-13 12:39:06.617,-0.02368164,0.00415052,-0.96142578,-0.12207031,0.85451827,0.73244423,,,,,
2023-03-13 12:39:06.656,-0.01928711,0.00708029,-0.96386719,-0.06103516,0.97659230,0.91555528,,,,,
2023-03-13 12:39:06.695,-0.02392578,0.00976592,-0.96679688,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:06.734,-0.02050781,0.00537126,-0.96044922,-0.12207031,0.79348125,0.85451827,,,,,
2023-03-13 12:39:06.773,-0.02905273,0.00903348,-0.95776367,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:06.812,-0.02441406,0.01049837,-0.96118164,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:06.851,-0.02343750,0.00097659,-0.96801758,-0.06103516,0.67140721,0.85451827,,,,,
2023-03-13 12:39:06.890,-0.02294922,0.00073244,-0.96459961,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:06.929,-0.02124023,0.00585955,-0.96313477,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:06.968,-0.02465820,0.00634785,-0.96240234,-0.12207031,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.007,-0.02465820,0.00683615,-0.95996094,0.00000000,0.85451827,0.91555528,,,,,
2023-03-13 12:39:07.046,-0.02343750,0.01123081,-0.95849609,-0.12207031,0.79348125,0.91555528,,,,,
2023-03-13 12:39:07.085,-0.02172852,0.00585955,-0.96313477,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.125,-0.01928711,0.00634785,-0.95971680,0.00000000,0.85451827,0.91555528,,,,,
2023-03-13 12:39:07.164,-0.02172852,0.00732444,-0.96582031,0.00000000,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.203,-0.02563477,0.00463881,-0.96093750,-0.06103516,0.73244423,0.79348125,,,,,
2023-03-13 12:39:07.242,-0.02490234,0.00463881,-0.96142578,0.06103702,0.85451827,0.85451827,,,,,
2023-03-13 12:39:07.281,-0.02441406,0.00659200,-0.95434570,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:07.320,-0.02490234,0.00927763,-0.96606445,-0.12207031,0.79348125,0.85451827,,,2709,87,
2023-03-13 12:39:07.359,-0.02221680,0.00610370,-0.96191406,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.398,-0.02587891,0.00390637,-0.96533203,0.00000000,0.85451827,0.79348125,,,,,
2023-03-13 12:39:07.437,-0.02832031,0.00122074,-0.96386719,0.00000000,0.85451827,0.73244423,,,,,
2023-03-13 12:39:07.476,-0.02856445,0.00415052,-0.96459961,-0.12207031,0.85451827,0.85451827,,,,,
2023-03-13 12:39:07.515,-0.02783203,-0.00219727,-0.96337891,0.00000000,0.91555528,0.85451827,,,,,
2023-03-13 12:39:07.554,-0.02050781,0.00634785,-0.96337891,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:07.593,-0.02197266,0.00366222,-0.95971680,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:07.632,-0.02832031,0.00708029,-0.96240234,-0.18310547,0.79348125,0.73244423,,,,,
2023-03-13 12:39:07.671,-0.02587891,0.00415052,-0.95849609,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:07.710,-0.02124023,0.00756859,-0.96215820,-0.06103516,0.85451827,0.97659230,,,,,
2023-03-13 12:39:07.750,-0.02124023,0.00610370,-0.96606445,-0.12207031,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.789,-0.02441406,0.00512711,-0.96362305,-0.06103516,0.97659230,0.85451827,,,,,
2023-03-13 12:39:07.828,-0.02416992,0.00830103,-0.96044922,-0.18310547,0.91555528,0.85451827,,,,,
2023-03-13 12:39:07.867,-0.02172852,0.00854518,-0.95849609,0.00000000,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.906,-0.02661133,0.00048830,-0.96630859,-0.12207031,0.73244423,0.85451827,,,,,
2023-03-13 12:39:07.945,-0.02026367,0.00976592,-0.95922852,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:07.984,-0.02490234,0.00610370,-0.95581055,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:08.023,-0.02734375,0.00488296,-0.96752930,0.06103702,0.79348125,0.67140721,,,,,
2023-03-13 12:39:08.062,-0.02416992,0.00415052,-0.95947266,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:08.101,-0.02343750,0.00366222,-0.95971680,-0.12207031,0.97659230,0.79348125,,,,,
2023-03-13 12:39:08.140,-0.02221680,0.00366222,-0.96313477,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:08.179,-0.02392578,0.00244148,-0.96044922,-0.12207031,0.61037019,0.85451827,,,,,
2023-03-13 12:39:08.218,-0.02221680,0.00927763,-0.96118164,0.00000000,0.91555528,0.85451827,,,,,
2023-03-13 12:39:08.257,-0.02661133,0.00756859,-0.96240234,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:08.296,-0.02758789,0.00512711,-0.96313477,-0.06103516,0.85451827,0.91555528,,,,,
2023-03-13 12:39:08.335,-0.02416992,0.00683615,-0.96362305,-0.06103516,0.85451827,0.73244423,,,,,
2023-03-13 12:39:08.375,-0.02416992,0.00708029,-0.95898438,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:08.414,-0.02612305,0.00634785,-0.95947266,0.00000000,0.79348125,0.97659230,,,,,
2023-03-13 12:39:08.453,-0.02832031,0.00683615,-0.96215820,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:08.492,-0.02197266,0.00488296,-0.95996094,-0.18310547,0.85451827,0.85451827,,,,,
2023-03-13 12:39:08.531,-0.02416992,0.00878933,-0.96093750,-0.12207031,0.67140721,0.85451827,,,,,
2023-03-13 12:39:08.570,-0.02490234,0.00976592,-0.96240234,-0.18310547,0.79348125,0.91555528,,,,,
2023-03-13 12:39:08.609,-0.02270508,0.00952177,-0.95800781,-0.06103516,0.85451827,0.73244423,,,,,
2023-03-13 12:39:08.648,-0.02172852,0.00097659,-0.96044922,-0.06103516,0.97659230,0.91555528,,,,,
2023-03-13 12:39:08.687,-0.02587891,0.00708029,-0.95605469,-0.06103516,0.73244423,0.79348125,,,,,
2023-03-13 12:39:08.726,-0.02905273,0.00439467,-0.95800781,0.00000000,0.73244423,0.79348125,,,,,
2023-03-13 12:39:08.765,-0.02050781,0.00585955,-0.96142578,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:08.804,-0.02221680,-0.00122070,-0.96435547,-0.12207031,0.85451827,0.97659230,,,,,
2023-03-13 12:39:08.843,-0.02368164,0.00390637,-0.96118164,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:08.882,-0.02465820,0.00878933,-0.96435547,-0.18310547,0.79348125,0.97659230,,,,,
2023-03-13 12:39:08.921,-0.02587891,0.00585955,-0.96386719,-0.12207031,0.91555528,0.97659230,,,,,
2023-03-13 12:39:08.960,-0.02099609,0.00024415,-0.96118164,-0.06103516,0.73244423,0.79348125,,,,,
2023-03-13 12:39:09.000,-0.02294922,0.00854518,-0.96533203,0.00000000,0.79348125,0.79348125,,,2705,87,
2023-03-13 12:39:09.039,-0.02709961,0.00146489,-0.96044922,0.00000000,0.73244423,0.85451827,,,,,
2023-03-13 12:39:09.078,-0.02099609,0.00927763,-0.95654297,0.00000000,0.91555528,0.85451827,,,,,
2023-03-13 12:39:09.117,-0.01977539,0.00610370,-0.96533203,-0.06103516,0.79348125,0.73244423,,,,,
2023-03-13 12:39:09.156,-0.02148438,0.00610370,-0.96801758,-0.12207031,0.79348125,0.97659230,,,,,
2023-03-13 12:39:09.195,-0.02026367,0.00927763,-0.96313477,-0.12207031,0.91555528,0.91555528,,,,,
2023-03-13 12:39:09.234,-0.02392578,0.00537126,-0.96459961,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:09.273,-0.02490234,0.00317392,-0.95971680,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:09.312,-0.02416992,0.00122074,-0.96484375,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:09.351,-0.02416992,0.00415052,-0.96264648,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:09.390,-0.02416992,0.00683615,-0.96533203,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:09.429,-0.02124023,0.00659200,-0.96533203,-0.06103516,0.97659230,0.85451827,,,,,
2023-03-13 12:39:09.468,-0.02270508,0.00830103,-0.96362305,-0.06103516,0.85451827,0.79348125,,,,,
2023-03-13 12:39:09.507,-0.02441406,0.00708029,-0.96069336,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:09.546,-0.02343750,0.00341807,-0.96533203,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:09.585,-0.02441406,0.00317392,-0.96191406,0.00000000,0.85451827,0.91555528,,,,,
2023-03-13 12:39:09.625,-0.02148438,0.00512711,-0.95898438,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:09.664,-0.02319336,0.00634785,-0.96459961,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:09.703,-0.02392578,0.00634785,-0.95971680,0.00000000,0.79348125,0.85451827,,,,,
2023-03-13 12:39:09.742,-0.02343750,0.00366222,-0.96264648,-0.18310547,0.73244423,0.79348125,,,,,
2023-03-13 12:39:09.781,-0.02587891,0.00878933,-0.96166992,-0.12207031,0.79348125,0.97659230,,,,,
2023-03-13 12:39:09.820,-0.02246094,0.00732444,-0.96069336,-0.12207031,0.73244423,0.91555528,,,,,
2023-03-13 12:39:09.859,-0.02026367,0.00659200,-0.95678711,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:09.898,-0.02221680,0.00732444,-0.96313477,0.00000000,0.73244423,0.91555528,,,,,
2023-03-13 12:39:09.937,-0.02075195,0.00634785,-0.96044922,-0.06103516,0.91555528,0.79348125,,,,,
2023-03-13 12:39:09.976,-0.02465820,0.00341807,-0.96411133,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:10.015,-0.02246094,0.00756859,-0.95849609,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:10.054,-0.02490234,0.00512711,-0.95971680,-0.12207031,0.91555528,0.85451827,,,,,
2023-03-13 12:39:10.093,-0.02148438,0.00341807,-0.96337891,0.06103702,0.85451827,0.85451827,,,,,
2023-03-13 12:39:10.132,-0.02148438,0.00415052,-0.95898438,0.06103702,0.85451827,0.79348125,,,,,
2023-03-13 12:39:10.171,-0.02539062,0.00585955,-0.96142578,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:10.210,-0.02441406,0.00219733,-0.95996094,-0.18310547,1.03762932,0.91555528,,,,,
2023-03-13 12:39:10.250,-0.02221680,0.00097659,-0.96240234,0.00000000,0.79348125,0.85451827,,,,,
2023-03-13 12:39:10.289,-0.02197266,0.00708029,-0.96484375,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:10.328,-0.02416992,0.00830103,-0.96240234,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:10.367,-0.02124023,0.00463881,-0.96435547,0.00000000,0.73244423,0.79348125,,,,,
2023-03-13 12:39:10.406,-0.02465820,0.00463881,-0.96191406,0.00000000,0.91555528,0.79348125,,,,,
2023-03-13 12:39:10.445,-0.02783203,0.00952177,-0.96655273,-0.18310547,0.73244423,0.85451827,,,,,
2023-03-13 12:39:10.484,-0.02783203,0.00708029,-0.95874023,-0.06103516,0.97659230,0.85451827,,,,,
2023-03-13 12:39:10.523,-0.02343750,0.00561541,-0.96606445,0.00000000,0.79348125,0.85451827,,,,,
2023-03-13 12:39:10.562,-0.01953125,0.00610370,-0.96044922,-0.12207031,0.79348125,0.85451827,,,,,
2023-03-13 12:39:10.601,-0.02734375,0.00585955,-0.96386719,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:10.640,-0.02026367,0.00561541,-0.95996094,-0.12207031,0.73244423,0.85451827,,,2704,87,
2023-03-13 12:39:10.679,-0.01831055,0.01074252,-0.95751953,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:10.718,-0.02099609,0.00805689,-0.96044922,-0.06103516,0.85451827,0.73244423,,,,,
2023-03-13 12:39:10.757,-0.03100586,0.00683615,-0.96166992,-0.06103516,0.79348125,0.91555528,,,,,
2023-03-13 12:39:10.796,-0.02441406,0.00708029,-0.96337891,-0.18310547,0.79348125,0.79348125,,,,,
2023-03-13 12:39:10.835,-0.02587891,0.00952177,-0.95971680,-0.18310547,0.73244423,0.91555528,,,,,
2023-03-13 12:39:10.875,-0.02636719,0.00073244,-0.96728516,0.06103702,0.85451827,0.79348125,,,,,
2023-03-13 12:39:10.914,-0.02392578,0.00512711,-0.96582031,-0.06103516,0.73244423,1.03762932,,,,,
2023-03-13 12:39:10.953,-0.02319336,0.00830103,-0.96240234,0.00000000,0.97659230,0.91555528,,,,,
2023-03-13 12:39:10.992,-0.02758789,0.00537126,-0.96630859,-0.18310547,0.73244423,0.91555528,,,,,
2023-03-13 12:39:11.031,-0.02270508,0.00415052,-0.97094727,-0.06103516,0.97659230,0.97659230,,,,,
2023-03-13 12:39:11.070,-0.02587891,0.00878933,-0.96313477,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:11.109,-0.02343750,0.00659200,-0.96093750,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:11.148,-0.02221680,0.00708029,-0.96630859,-0.18310547,0.67140721,0.85451827,,,,,
2023-03-13 12:39:11.187,-0.02075195,0.00781274,-0.96337891,-0.06103516,0.85451827,0.79348125,,,,,
2023-03-13 12:39:11.226,-0.02246094,0.01074252,-0.96118164,-0.12207031,0.91555528,0.91555528,,,,,
2023-03-13 12:39:11.265,-0.02294922,0.00878933,-0.95703125,-0.12207031,0.79348125,0.85451827,,,,,
2023-03-13 12:39:11.304,-0.02465820,0.00390637,-0.96142578,-0.06103516,0.79348125,0.97659230,,,,,
2023-03-13 12:39:11.343,-0.02612305,0.00488296,-0.95947266,0.00000000,0.91555528,0.85451827,,,,,
2023-03-13 12:39:11.382,-0.02075195,0.00561541,-0.96142578,-0.12207031,0.73244423,0.79348125,,,,,
2023-03-13 12:39:11.421,-0.02270508,0.00756859,-0.96533203,-0.06103516,0.97659230,0.91555528,,,,,
2023-03-13 12:39:11.460,-0.02124023,0.01001007,-0.95556641,-0.12207031,0.73244423,0.85451827,,,,,
2023-03-13 12:39:11.500,-0.02416992,0.01025422,-0.96630859,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:11.539,-0.02172852,0.00878933,-0.95947266,0.00000000,0.79348125,0.79348125,,,,,
2023-03-13 12:39:11.578,-0.02148438,0.00708029,-0.96044922,-0.06103516,0.73244423,0.97659230,,,,,
2023-03-13 12:39:11.617,-0.02294922,0.00390637,-0.96240234,-0.18310547,0.91555528,0.85451827,,,,,
2023-03-13 12:39:11.656,-0.02221680,0.00708029,-0.96557617,-0.12207031,0.73244423,0.85451827,,,,,
2023-03-13 12:39:11.695,-0.02465820,0.00463881,-0.96142578,-0.06103516,0.97659230,0.73244423,,,,,
2023-03-13 12:39:11.734,-0.02050781,0.00634785,-0.96337891,-0.06103516,0.85451827,0.91555528,,,,,
2023-03-13 12:39:11.773,-0.02148438,0.00561541,-0.95849609,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:11.812,-0.02465820,0.00512711,-0.95776367,-0.12207031,0.85451827,0.79348125,,,,,
2023-03-13 12:39:11.851,-0.02587891,0.00708029,-0.95849609,0.00000000,0.73244423,0.73244423,,,,,
2023-03-13 12:39:11.890,-0.02685547,0.00292978,-0.95800781,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:11.929,-0.02001953,0.00610370,-0.96240234,-0.12207031,0.91555528,0.79348125,,,,,
2023-03-13 12:39:11.968,-0.02270508,0.00219733,-0.96411133,-0.12207031,0.73244423,0.91555528,,,,,
2023-03-13 12:39:12.007,-0.02636719,0.00805689,-0.96264648,-0.06103516,0.91555528,0.97659230,,,,,
2023-03-13 12:39:12.046,-0.02392578,0.00708029,-0.96411133,-0.06103516,0.79348125,0.79348125,,,,,
2023-03-13 12:39:12.085,-0.02612305,0.00927763,-0.96093750,-0.12207031,0.79348125,0.91555528,,,,,
2023-03-13 12:39:12.125,-0.02612305,0.00708029,-0.95996094,0.00000000,0.91555528,0.79348125,,,,,
2023-03-13 12:39:12.164,-0.01904297,0.00708029,-0.96484375,-0.18310547,0.85451827,0.91555528,,,,,
2023-03-13 12:39:12.203,-0.01904297,0.00854518,-0.96289062,-0.18310547,0.85451827,0.85451827,,,,,
2023-03-13 12:39:12.242,-0.01928711,0.00634785,-0.96606445,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:12.281,-0.02416992,0.00683615,-0.96337891,0.00000000,0.85451827,0.73244423,,,,,
2023-03-13 12:39:12.320,-0.02416992,0.00463881,-0.95996094,-0.06103516,0.79348125,0.97659230,,,2705,87,
2023-03-13 12:39:12.359,-0.02758789,0.00390637,-0.96044922,-0.06103516,0.85451827,0.79348125,,,,,
2023-03-13 12:39:12.398,-0.02221680,0.00903348,-0.96508789,-0.06103516,0.79348125,0.73244423,,,,,
2023-03-13 12:39:12.437,-0.02294922,0.00366222,-0.95629883,-0.12207031,0.67140721,0.85451827,,,,,
2023-03-13 12:39:12.476,-0.02612305,0.00488296,-0.96240234,-0.12207031,0.91555528,0.79348125,,,,,
2023-03-13 12:39:12.515,-0.02172852,0.00366222,-0.95996094,-0.06103516,0.91555528,0.91555528,,,,,
2023-03-13 12:39:12.554,-0.02636719,0.00854518,-0.96435547,-0.06103516,0.67140721,0.91555528,,,,,
2023-03-13 12:39:12.593,-0.02294922,0.00952177,-0.96118164,-0.06103516,0.91555528,0.79348125,,,,,
2023-03-13 12:39:12.632,-0.02539062,0.00708029,-0.95898438,0.00000000,0.85451827,0.91555528,,,,,
2023-03-13 12:39:12.671,-0.02465820,0.00317392,-0.96411133,-0.12207031,0.91555528,0.91555528,,,,,
2023-03-13 12:39:12.710,-0.02465820,0.00415052,-0.96606445,-0.12207031,0.73244423,0.79348125,,,,,
2023-03-13 12:39:12.750,-0.02612305,0.00244148,-0.95874023,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:12.789,-0.02563477,0.00903348,-0.95874023,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:12.828,-0.02294922,0.00537126,-0.96728516,-0.06103516,0.79348125,0.91555528,,,,,
2023-03-13 12:39:12.867,-0.02026367,0.00732444,-0.96044922,-0.06103516,0.67140721,0.79348125,,,,,
2023-03-13 12:39:12.906,-0.02368164,0.00976592,-0.96142578,-0.06103516,0.79348125,0.91555528,,,,,
2023-03-13 12:39:12.945,-0.02270508,0.00781274,-0.96142578,-0.06103516,0.85451827,0.91555528,,,,,
2023-03-13 12:39:12.984,-0.01977539,0.00976592,-0.95776367,0.00000000,0.67140721,0.85451827,,,,,
2023-03-13 12:39:13.023,-0.02148438,0.00805689,-0.95922852,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:13.062,-0.02343750,0.00024415,-0.96679688,0.00000000,0.91555528,0.79348125,,,,,
2023-03-13 12:39:13.101,-0.02270508,0.00683615,-0.96264648,-0.18310547,0.91555528,0.97659230,,,,,
2023-03-13 12:39:13.140,-0.02221680,0.00415052,-0.95874023,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:13.179,-0.02636719,0.00952177,-0.96386719,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:13.218,-0.02441406,0.00537126,-0.95971680,-0.12207031,0.91555528,0.79348125,,,,,
2023-03-13 12:39:13.257,-0.02392578,0.00805689,-0.96166992,0.00000000,0.67140721,0.85451827,,,,,
2023-03-13 12:39:13.296,-0.02050781,0.00341807,-0.96191406,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:13.335,-0.02221680,0.00415052,-0.96313477,-0.12207031,0.97659230,0.85451827,,,,,
2023-03-13 12:39:13.375,-0.02221680,0.00659200,-0.96093750,-0.06103516,0.85451827,0.79348125,,,,,
2023-03-13 12:39:13.414,-0.02465820,0.00585955,-0.96752930,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:13.453,-0.02221680,0.00708029,-0.96240234,0.00000000,0.97659230,0.79348125,,,,,
2023-03-13 12:39:13.492,-0.02368164,0.00610370,-0.95581055,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:13.531,-0.02270508,0.00317392,-0.96557617,-0.06103516,0.67140721,0.79348125,,,,,
2023-03-13 12:39:13.570,-0.02075195,0.00805689,-0.95581055,0.00000000,0.73244423,0.85451827,,,,,
2023-03-13 12:39:13.609,-0.02392578,0.00366222,-0.95849609,-0.06103516,1.03762932,0.79348125,,,,,
2023-03-13 12:39:13.648,-0.02539062,0.00976592,-0.96435547,-0.06103516,0.67140721,0.91555528,,,,,
2023-03-13 12:39:13.687,-0.02807617,0.01001007,-0.96313477,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:13.726,-0.02148438,0.00878933,-0.95703125,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:13.765,-0.02392578,0.00317392,-0.96411133,-0.12207031,0.67140721,0.91555528,,,,,
2023-03-13 12:39:13.804,-0.02148438,0.00805689,-0.96044922,0.00000000,0.79348125,0.85451827,,,,,
2023-03-13 12:39:13.843,-0.02587891,0.00708029,-0.96386719,-0.18310547,0.73244423,0.85451827,,,,,
2023-03-13 12:39:13.882,-0.02587891,0.00366222,-0.96313477,0.00000000,0.85451827,0.73244423,,,,,
2023-03-13 12:39:13.921,-0.02465820,0.00708029,-0.96240234,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:13.960,-0.01928711,0.00537126,-0.96411133,-0.12207031,0.97659230,0.67140721,,,,,
2023-03-13 12:39:14.000,-0.02514648,0.00903348,-0.96044922,-0.06103516,0.85451827,0.91555528,,,2711,87,
2023-03-13 12:39:14.039,-0.02758789,0.00146489,-0.96166992,-0.06103516,0.79348125,0.85451827,,,,,
2023-03-13 12:39:14.078,-0.02124023,0.01196326,-0.96362305,0.00000000,0.85451827,0.85451827,,,,,
2023-03-13 12:39:14.117,-0.01953125,0.00292978,-0.96215820,-0.12207031,0.79348125,0.79348125,,,,,
2023-03-13 12:39:14.156,-0.01928711,0.00488296,-0.96240234,0.00000000,0.85451827,0.73244423,,,,,
2023-03-13 12:39:14.195,-0.02441406,0.00903348,-0.95703125,-0.18310547,0.73244423,0.97659230,,,,,
2023-03-13 12:39:14.234,-0.01708984,0.00463881,-0.95996094,-0.06103516,0.73244423,0.91555528,,,,,
2023-03-13 12:39:14.273,-0.01782227,0.00610370,-0.96826172,0.00000000,0.85451827,0.79348125,,,,,
2023-03-13 12:39:14.312,-0.01953125,0.00219733,-0.96801758,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:14.351,-0.01928711,0.00390637,-0.96044922,-0.06103516,0.67140721,0.91555528,,,,,
2023-03-13 12:39:14.390,-0.02441406,0.00585955,-0.96606445,-0.06103516,0.85451827,0.97659230,,,,,
2023-03-13 12:39:14.429,-0.02294922,0.00366222,-0.96337891,-0.06103516,0.67140721,0.85451827,,,,,
2023-03-13 12:39:14.468,-0.02148438,0.00756859,-0.95971680,-0.06103516,0.91555528,0.79348125,,,,,
2023-03-13 12:39:14.507,-0.02465820,0.00561541,-0.95996094,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:14.546,-0.02392578,0.00756859,-0.95849609,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:14.585,-0.02270508,0.00756859,-0.95776367,-0.12207031,0.67140721,0.85451827,,,,,
2023-03-13 12:39:14.625,-0.02465820,0.00585955,-0.96093750,-0.06103516,0.91555528,0.85451827,,,,,
2023-03-13 12:39:14.664,-0.01660156,0.00683615,-0.95971680,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:14.703,-0.02172852,0.00708029,-0.96337891,-0.06103516,0.73244423,0.79348125,,,,,
2023-03-13 12:39:14.742,-0.02221680,0.00634785,-0.96264648,-0.06103516,0.97659230,0.91555528,,,,,
2023-03-13 12:39:14.781,-0.02319336,0.00610370,-0.95776367,-0.12207031,0.73244423,0.91555528,,,,,
2023-03-13 12:39:14.820,-0.02587891,0.00903348,-0.96044922,-0.06103516,0.73244423,0.85451827,,,,,
2023-03-13 12:39:14.859,-0.02392578,0.00561541,-0.96166992,-0.06103516,0.85451827,0.85451827,,,,,
2023-03-13 12:39:14.898,-0.02124023,0.00512711,-0.96362305,-0.12207031,0.91555528,0.85451827,,,,,
2023-03-13 12:39:14.937,-0.02172852,0.00756859,-0.95434570,0.00000000,0.73244423,0.73244423,,,,,
2023-03-13 12:39:14.976,-0.02197266,0.00756859,-0.95971680,-0.12207031,0.85451827,0.91555528,,,,,
2023-03-13 12:39:15.015,-0.02343750,0.00927763,-0.96191406,-0.12207031,0.97659230,0.73244423,,,,,
2023-03-13 12:39:15.054,-0.02075195,0.00048830,-0.96118164,-0.06103516,0.79348125,0.79348125,,,,,
